0	0	0	10	22	23	24	25	26	27	0	28	29	26	27	0	0	0	0	10	22	23	24	25	26	27	0	28	29	26	27	0	0	0	0	10	22	23	24	25	26	27	0	28	29	26	27	0	0	0	0	10	22	23	24	25	26	27	0	28	29	26	27	0	0	0	0	10	22	23	24	25	26	27	0	28	29	26	27	0	0	0	0	10	22	23	24	25	26	27	0	28	29	26	27	0	0	0	0	10	22	23	24	25	26	27	0	28	29	26	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	10	22	23	24	30	18	31	2	32	33	18	31	0	0	0	0	10	22	23	24	30	18	31	2	32	33	18	31	0	0	0	0	10	22	23	24	30	18	31	2	32	33	18	31	0	0	0	0	10	22	23	24	30	18	31	2	32	33	18	31	0	0	0	0	10	22	23	24	30	18	31	2	32	33	18	31	0	0	0	0	10	22	23	24	30	18	31	2	32	33	18	31	0	0	0	0	10	22	23	24	30	18	31	2	32	33	18	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	34	35	36	37	38	39	40	37	41	42	43	44	37	41	45	0	34	35	36	37	38	39	40	37	41	42	43	44	37	41	45	0	34	35	36	37	38	39	40	37	41	42	43	44	37	41	45	0	34	35	36	37	38	39	40	37	41	42	43	44	37	41	45	0	34	35	36	37	38	39	40	37	41	42	43	44	37	41	45	0	34	35	36	37	38	39	40	37	41	42	43	44	37	41	45	0	34	35	36	37	38	39	40	37	41	42	43	44	37	41	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	46	47	48	48	48	48	48	48	48	48	48	48	48	48	49	0	46	47	48	48	48	48	48	48	48	48	48	48	48	48	49	0	46	47	48	48	48	48	48	48	48	48	48	48	48	48	49	0	46	47	48	48	48	48	48	48	48	48	48	48	48	48	49	0	46	47	48	48	48	48	48	48	48	48	48	48	48	48	49	0	46	47	48	48	48	48	48	48	48	48	48	48	48	48	49	0	46	47	48	48	48	48	48	48	48	48	48	48	48	48	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	50	51	52	52	52	52	52	52	52	52	52	52	52	52	53	0	50	51	52	52	52	52	52	52	52	52	52	52	52	52	53	0	50	51	52	52	52	52	52	52	52	52	52	52	52	52	53	0	50	51	52	52	52	52	52	52	52	52	52	52	52	52	53	0	50	51	52	52	52	52	52	52	52	52	52	52	52	52	53	0	50	51	52	52	52	52	52	52	52	52	52	52	52	52	53	0	50	51	52	52	52	52	52	52	52	52	52	52	52	52	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	50	54	55	55	55	55	55	55	55	55	55	55	55	55	56	0	50	57	58	58	58	58	58	58	58	58	58	58	58	58	59	0	50	60	61	61	61	61	61	61	61	61	61	61	61	61	62	0	50	60	61	61	61	61	61	61	61	61	61	61	61	61	62	0	50	57	58	58	58	58	58	58	58	58	58	58	58	58	59	0	50	54	55	55	55	55	55	55	55	55	55	55	55	55	56	0	50	57	58	58	58	58	58	58	58	58	58	58	58	58	59	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	
0	50	51	63	64	63	64	63	64	52	63	65	66	65	67	53	0	50	68	69	70	71	72	70	71	72	70	71	72	70	73	74	0	50	75	76	77	78	76	76	76	77	78	77	78	77	78	79	0	50	75	76	77	78	76	76	76	77	78	77	78	77	78	79	0	50	68	69	70	71	72	70	71	72	70	71	72	70	73	74	0	50	51	63	64	63	64	63	64	52	63	65	66	65	67	53	0	50	68	69	70	71	72	70	71	72	70	71	72	70	73	74	0	14	15	27	0	0	0	1	0	0	2	80	15	27	0	
0	50	51	81	82	81	83	81	83	52	81	84	85	84	86	53	0	50	68	69	87	88	89	87	88	89	87	88	89	87	90	91	0	92	75	76	93	94	77	95	96	93	94	93	94	93	94	79	0	92	75	76	93	94	77	95	96	93	94	93	94	93	94	79	0	50	68	69	87	88	89	87	88	89	87	88	89	87	90	91	0	50	51	81	82	81	83	81	83	52	81	84	85	84	86	53	0	50	68	69	87	88	89	87	88	89	87	88	89	87	90	91	0	6	18	31	0	0	97	3	21	1	6	98	18	31	1	
0	50	51	81	99	81	100	81	100	52	81	88	101	88	102	53	0	50	68	69	103	104	105	103	104	106	107	104	105	103	108	91	14	109	110	76	111	112	111	113	114	111	112	111	112	111	112	79	14	109	110	76	111	112	111	113	114	111	112	111	112	111	112	79	0	50	68	69	103	104	105	103	104	106	107	104	105	103	108	91	0	50	51	81	115	81	100	81	100	52	81	88	101	88	102	53	0	50	68	69	103	104	105	103	104	106	107	104	105	103	108	91	0	10	22	116	0	14	117	118	119	120	10	121	122	123	5	
0	124	125	126	127	128	129	130	129	52	130	131	132	131	133	53	1	134	135	136	136	136	136	136	136	137	138	136	136	136	136	139	6	140	141	142	142	142	142	142	142	142	142	142	142	142	142	143	6	140	141	142	142	142	142	142	142	142	142	142	142	142	142	143	1	134	135	136	136	136	136	136	136	144	138	136	136	136	136	139	0	124	125	126	145	128	129	130	129	52	130	131	132	131	133	53	1	134	135	136	136	136	136	136	136	144	138	136	136	136	136	146	147	148	149	150	147	151	152	153	154	155	148	156	157	158	159	
0	160	161	162	162	163	164	164	164	164	164	164	164	164	164	165	3	166	167	104	104	168	169	170	171	104	104	104	104	104	104	172	10	173	174	175	176	177	178	178	178	178	178	178	178	178	178	179	10	173	174	180	181	178	178	178	178	178	178	178	178	178	178	182	3	166	167	104	104	168	169	170	171	104	104	104	104	104	104	172	0	160	161	162	162	163	164	164	164	164	164	164	164	164	164	165	3	166	167	104	104	168	169	170	171	104	104	104	104	104	104	183	184	185	184	185	184	185	184	185	184	185	184	185	184	185	184	
0	160	186	131	131	131	131	131	131	131	131	131	131	131	131	187	7	188	189	70	73	87	190	191	192	70	73	70	73	70	73	74	10	173	193	194	195	196	76	76	76	76	76	76	76	76	76	79	10	173	193	197	198	199	76	76	76	76	76	76	76	76	76	200	7	188	189	70	73	87	190	191	192	70	73	70	73	70	73	74	0	160	186	131	131	131	131	131	131	131	131	131	131	131	131	187	7	188	189	70	73	87	190	191	192	70	73	70	73	70	73	201	202	203	202	203	202	203	202	203	202	203	202	203	202	204	205	
0	160	206	63	64	63	64	63	64	52	63	65	66	65	67	207	11	208	189	87	209	87	84	210	211	87	209	87	209	87	209	91	10	173	193	212	213	214	76	77	78	77	95	215	96	77	78	79	10	173	193	77	95	96	76	77	78	77	95	215	96	77	78	216	11	208	189	87	209	87	84	210	211	87	209	87	209	87	209	91	0	160	206	63	64	63	64	63	64	52	63	65	66	65	67	207	11	208	189	87	209	87	84	210	211	87	209	87	209	87	209	217	218	219	218	219	218	219	218	219	218	219	218	219	218	220	221	
0	160	206	81	83	81	83	81	82	52	81	84	85	84	86	207	29	222	189	87	90	87	84	210	211	87	90	87	90	87	90	223	224	173	193	111	113	114	76	93	94	93	225	226	227	93	94	228	224	173	193	111	113	114	76	93	94	93	225	226	227	93	94	216	29	222	189	87	90	87	84	210	211	87	90	87	90	87	90	91	0	160	206	81	83	81	83	229	82	52	81	84	85	84	86	207	29	222	189	87	90	87	84	210	211	87	90	87	90	87	90	230	231	232	231	232	231	232	231	232	231	232	231	232	231	233	205	
234	235	206	81	100	81	100	81	236	52	81	88	101	88	102	207	33	140	189	87	237	87	88	238	89	103	108	103	108	103	108	239	240	173	193	76	76	76	76	111	112	93	84	210	241	111	112	200	240	173	193	76	76	76	76	111	112	93	84	210	241	111	112	216	33	140	189	87	237	87	88	238	89	103	108	103	108	103	108	242	234	235	206	81	100	81	100	243	244	245	81	88	101	88	102	207	33	140	189	87	237	87	88	238	89	103	108	103	108	103	108	246	247	247	247	247	247	247	247	247	247	247	247	247	247	247	221	
247	247	206	130	129	130	129	130	129	52	130	131	132	131	133	207	248	173	249	250	251	252	253	254	255	256	256	256	256	256	256	257	248	173	258	259	259	259	259	259	259	260	88	238	261	259	259	262	248	173	258	259	259	259	259	259	259	260	88	238	261	259	259	262	248	173	249	250	251	263	253	254	255	256	256	256	256	256	256	264	247	247	206	130	129	130	129	265	266	267	130	131	132	131	133	207	248	173	249	250	268	269	253	254	255	256	256	256	256	256	256	264	247	247	247	247	247	270	247	270	247	270	247	270	247	270	205	
271	272	273	274	274	274	274	274	274	274	274	274	274	274	274	275	276	277	278	279	279	280	281	282	283	279	279	279	279	279	279	284	276	277	278	279	279	279	279	279	279	280	253	254	285	279	279	284	276	277	278	279	279	279	279	279	279	280	253	254	285	279	279	284	276	277	278	279	279	280	281	282	283	279	279	279	279	279	279	286	271	272	273	274	274	274	274	274	274	274	274	274	274	274	274	275	276	277	278	279	279	280	281	282	283	279	279	279	279	279	279	287	288	288	289	290	291	291	291	291	291	291	291	291	291	292	221	
293	293	293	293	293	294	295	296	295	297	298	293	293	293	293	293	293	293	293	293	293	299	300	301	302	293	293	293	293	293	293	293	293	293	293	293	293	293	293	293	293	299	300	301	302	293	293	293	293	293	293	293	293	293	293	293	293	299	300	301	302	293	293	293	293	293	293	293	293	299	300	301	302	293	293	293	293	293	293	293	293	293	293	293	293	294	295	296	295	297	298	293	293	293	293	293	293	293	293	293	293	299	300	301	302	293	293	293	293	293	293	303	184	185	304	305	306	307	308	309	309	309	309	309	309	310	311	
312	312	312	312	313	314	315	316	315	317	318	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	313	314	315	316	315	317	318	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	312	319	320	321	322	323	324	304	325	184	185	184	185	184	185	326	311	
